date,state,county,city,college,cases,stateRestrictionsMasksRequired,cumulativeCases,openStatus,closingStatus,latitude,longitude
2020-11-05,New Jersey,Mercer,Ewing,The College of New Jersey,3,yes,247219,,,,
2020-11-05,New Jersey,Mercer,Trenton,Thomas Edison State University,,yes,247219,,,,
2020-11-05,New Jersey,Passaic,Wayne,William Paterson University,23,yes,247219,,,,
2020-11-05,New Mexico,Roosevelt,Portales,Eastern New Mexico University,24,yes,50251,,,,
2020-11-05,New Mexico,Santa Fe,Santa Fe,Institute of American Indian Arts,0,yes,50251,,,,
2020-11-05,New Mexico,McKinley,Crownpoint,Navajo Technical University,1,yes,50251,,,,
2020-11-05,New Mexico,San Miguel,Las Vegas,New Mexico Highlands University,10,yes,50251,,,,
2020-11-05,New Mexico,Socorro,Socorro,New Mexico Institute of Mining and Technology,6,yes,50251,,,,
2020-11-05,New Mexico,Chaves,Roswell,New Mexico Military Institute,8,yes,50251,,,,
2020-11-05,New Mexico,Doña Ana,Las Cruces,New Mexico State University,226,yes,50251,,,,
2020-11-05,New Mexico,Rio Arriba,Española,Northern New Mexico College,0,yes,50251,,,,
2020-11-05,New Mexico,San Juan,Farmington,San Juan College,10,yes,50251,,,,
2020-11-05,New Mexico,Santa Fe,Santa Fe,Santa Fe Community College,7,yes,50251,,,,
2020-11-05,New Mexico,Bernalillo,Albuquerque,University of New Mexico,136,yes,50251,,,,
2020-11-05,New Mexico,Grant,Silver City,Western New Mexico University,37,yes,50251,,,,
2020-11-05,New York,Nassau,Garden City,Adelphi University,31,yes,518812,,,,
2020-11-05,New York,Warren,Queensbury,Adirondack Community College,3,yes,518812,,,,
2020-11-05,New York,Albany,Albany,Albany College of Pharmacy and Health Sciences,1,yes,518812,,,,
2020-11-05,New York,Albany,Albany,Albany Medical College,1,yes,518812,,,,
2020-11-05,New York,Allegany,Alfred,Alfred University,18,yes,518812,,,,
2020-11-05,New York,Dutchess,Annandale-On-Hudson,Bard College,1,yes,518812,,,,
2020-11-05,New York,New York City,New York City,Barnard College,2,yes,518812,,,,
2020-11-05,New York,Onondaga,Syracuse,Bryant & Stratton College,3,yes,518812,,,,
2020-11-05,New York,New York City,New York City,CUNY Baruch College,32,yes,518812,,,,
2020-11-05,New York,New York City,New York City,CUNY Borough of Manhattan Community College,22,yes,518812,,,,
2020-11-05,New York,New York City,New York City,CUNY Bronx Community College,12,yes,518812,,,,
2020-11-05,New York,New York City,New York City,CUNY Brooklyn College,25,yes,518812,,,,
2020-11-05,New York,New York City,New York City,CUNY City College of New York,24,yes,518812,,,,
2020-11-05,New York,New York City,New York City,CUNY College of Staten Island,7,yes,518812,,,,
2020-11-05,New York,New York City,New York City,CUNY Guttman Community College,1,yes,518812,,,,
2020-11-05,New York,New York City,New York City,CUNY Hostos Community College,1,yes,518812,,,,
2020-11-05,New York,New York City,New York City,CUNY Hunter College,58,yes,518812,,,,
2020-11-05,New York,New York City,New York City,CUNY John Jay College of Criminal Justice,6,yes,518812,,,,
2020-11-05,New York,New York City,New York City,CUNY Kingsborough Community College,8,yes,518812,,,,
2020-11-05,New York,New York City,New York City,CUNY LaGuardia Community College,37,yes,518812,,,,
2020-11-05,New York,New York City,New York City,CUNY Lehman College,8,yes,518812,,,,
2020-11-05,New York,New York City,New York City,CUNY Medgar Evers College,2,yes,518812,,,,
2020-11-05,New York,New York City,New York City,CUNY New York City College of Technology,10,yes,518812,,,,
2020-11-05,New York,New York City,New York City,CUNY Queens College,19,yes,518812,,,,
2020-11-05,New York,New York City,New York City,CUNY Queensborough Community College,6,yes,518812,,,,
2020-11-05,New York,New York City,New York City,CUNY School of Law,0,yes,518812,,,,
2020-11-05,New York,New York City,New York City,CUNY York College,35,yes,518812,,,,
2020-11-05,New York,Erie,Buffalo,Canisius College,50,yes,518812,,,,
2020-11-05,New York,Madison,Cazenovia,Cazenovia College,4,yes,518812,,,,
2020-11-05,New York,St. Lawrence,Potsdam,Clarkson University,8,yes,518812,,,,
2020-11-05,New York,Clinton,Plattsburgh,Clinton Community College,1,yes,518812,,,,
2020-11-05,New York,Madison,Hamilton,Colgate University,51,yes,518812,,,,
2020-11-05,New York,New York City,New York City,College of Mount Saint Vincent,8,yes,518812,,,,
2020-11-05,New York,New York City,New York City,Columbia University,98,yes,518812,Completely Open,Post Finals,42.251775,-73.787882
2020-11-05,New York,Columbia,Hudson,Columbia-Greene Community College,3,yes,518812,,,,
2020-11-05,New York,Westchester,Bronxville,Concordia College New York,11,yes,518812,,,,
2020-11-05,New York,Tompkins,Ithaca,Cornell University,185,yes,518812,Completely Open,Thanksgiving,42.422372,-76.461572
2020-11-05,New York,Erie,Buffalo,D'Youville College,20,yes,518812,,,,
2020-11-05,New York,Erie,Amherst,Daemen College,15,yes,518812,,,,
2020-11-05,New York,Rockland,Orangeburg,Dominican College,2,yes,518812,,,,
2020-11-05,New York,Dutchess,Poughkeepsie,Dutchess Community College,8,yes,518812,,,,
2020-11-05,New York,Chemung,Elmira,Elmira College,167,yes,518812,,,,
2020-11-05,New York,Erie,Buffalo,Erie Community College,19,yes,518812,,,,
2020-11-05,New York,Nassau,Farmingdale,Farmingdale State College,45,yes,518812,,,,
2020-11-05,New York,New York City,New York City,Fashion Institute of Technology,14,yes,518812,,,,
2020-11-05,New York,Ontario,Canandaigua,Finger Lakes Community College,9,yes,518812,,,,
2020-11-05,New York,New York City,New York City,Fordham University,57,yes,518812,Completely Open,Thanksgiving,40.713054,-74.007228
2020-11-05,New York,Fulton,Johnstown,Fulton-Montgomery Community College,3,yes,518812,,,,
2020-11-05,New York,Genesee,Batavia,Genesee Community College,9,yes,518812,,,,
2020-11-05,New York,Oneida,Clinton,Hamilton College,7,yes,518812,,,,
2020-11-05,New York,Otsego,Oneonta,Hartwick College,31,yes,518812,,,,
2020-11-05,New York,Herkimer,Herkimer,Herkimer County Community College,6,yes,518812,,,,
2020-11-05,New York,Erie,Hamburg,Hilbert College,1,yes,518812,,,,
2020-11-05,New York,Ontario,Geneva,Hobart William Smith Colleges,39,yes,518812,,,,
2020-11-05,New York,Nassau,Hempstead,Hofstra University,121,yes,518812,,,,
2020-11-05,New York,Allegany,Houghton,Houghton College,1,yes,518812,,,,
2020-11-05,New York,Rensselaer,Troy,Hudson Valley Community College,22,yes,518812,,,,
2020-11-05,New York,Westchester,New Rochelle,Iona College,102,yes,518812,,,,
2020-11-05,New York,Tompkins,Ithaca,Ithaca College,36,yes,518812,,,,
2020-11-05,New York,Chautauqua,Jamestown,Jamestown Community College,14,yes,518812,,,,
2020-11-05,New York,Yates,Keuka Park,Keuka College,119,yes,518812,,,,
2020-11-05,New York,Onondaga,Syracuse,Le Moyne College,34,yes,518812,,,,
2020-11-05,New York,Nassau,Brookville,Long Island University,106,yes,518812,,,,
2020-11-05,New York,New York City,New York City,Manhattan College,31,yes,518812,,,,
2020-11-05,New York,Westchester,Purchase,Manhattanville College,4,yes,518812,,,,
2020-11-05,New York,Dutchess,Poughkeepsie,Marist College,54,yes,518812,,,,
2020-11-05,New York,New York City,New York City,Marymount Manhattan College,2,yes,518812,,,,
2020-11-05,New York,Erie,Buffalo,Medaille College,43,yes,518812,,,,
2020-11-05,New York,Westchester,Dobbs Ferry,Mercy College,32,yes,518812,,,,
2020-11-05,New York,Oneida,Utica,Mohawk Valley Community College,4,yes,518812,,,,
2020-11-05,New York,Nassau,Rockville Centre,Molloy College,29,yes,518812,,,,
2020-11-05,New York,New York City,New York City,Monroe College,18,yes,518812,,,,
2020-11-05,New York,Monroe,Rochester,Monroe Community College,66,yes,518812,,,,
2020-11-05,New York,Orange,Newburgh,Mount Saint Mary College,20,yes,518812,,,,
2020-11-05,New York,Nassau,Garden City,Nassau Community College,40,yes,518812,,,,
2020-11-05,New York,Monroe,Rochester,Nazareth College,58,yes,518812,,,,
2020-11-05,New York,Seneca,Seneca Falls,New York Chiropractic College,4,yes,518812,,,,
2020-11-05,New York,Nassau,Old Westbury,New York Institute of Technology,5,yes,518812,,,,
2020-11-05,New York,Westchester,Valhalla,New York Medical College,7,yes,518812,,,,
2020-11-05,New York,New York City,New York City,New York University,455,yes,518812,Completely Open,Post Finals,40.713054,-74.007228
2020-11-05,New York,Niagara,Sanborn,Niagara County Community College,26,yes,518812,,,,
2020-11-05,New York,Niagara,Niagara,Niagara University,35,yes,518812,,,,
2020-11-05,New York,New York City,New York,Nyack College,3,yes,518812,,,,
2020-11-05,New York,Onondaga,Syracuse,Onondaga Community College,28,yes,518812,,,,
2020-11-05,New York,Orange,Middletown,Orange County Community College,10,yes,518812,,,,
2020-11-05,New York,New York City,New York,Pace University,84,yes,518812,,,,
2020-11-05,New York,Franklin,Paul Smiths,Paul Smiths College,0,yes,518812,,,,
2020-11-05,New York,New York City,New York City,Pratt Institute,4,yes,518812,,,,
2020-11-05,New York,Rensselaer,Troy,Rensselaer Polytechnic Institute,9,yes,518812,Hybrid,Post Finals,42.727684,-73.691059
2020-11-05,New York,Monroe,Rochester,Roberts Wesleyan College,9,yes,518812,,,,
2020-11-05,New York,Monroe,Rochester,Rochester Institute of Technology,31,yes,518812,,,,
2020-11-05,New York,Rockland,Suffern,Rockland Community College,7,yes,518812,,,,
2020-11-05,New York,Rensselaer,Troy,Russell Sage College,2,yes,518812,,,,
2020-11-05,New York,Albany,Albany,SUNY Albany,191,yes,518812,,,,
2020-11-05,New York,Allegany,Alfred,SUNY Alfred State College of Technology,42,yes,518812,,,,
2020-11-05,New York,Broome,Vestal,SUNY Binghamton,266,yes,518812,Completely Open,Thanksgiving,42.085651,-76.049207
2020-11-05,New York,Monroe,Brockport,SUNY Brockport,29,yes,518812,,,,
2020-11-05,New York,Broome,Binghamton,SUNY Broome Community College,28,yes,518812,,,,
2020-11-05,New York,Erie,Buffalo,SUNY Buffalo State,64,yes,518812,,,,
2020-11-05,New York,St. Lawrence,Canton,SUNY Canton,5,yes,518812,,,,
2020-11-05,New York,Schoharie,Cobleskill,SUNY Cobleskill,15,yes,518812,,,,
2020-11-05,New York,St. Lawrence,Potsdam,SUNY College at Potsdam,17,yes,518812,,,,
2020-11-05,New York,Onondaga,Syracuse,SUNY College of Environmental Science and Forestry,4,yes,518812,,,,
2020-11-05,New York,New York City,New York City,SUNY College of Optometry,17,yes,518812,,,,
2020-11-05,New York,Steuben,Corning,SUNY Corning Community College,21,yes,518812,,,,
2020-11-05,New York,Cortland,Cortland,SUNY Cortland,598,yes,518812,,,,
2020-11-05,New York,Delaware,Delhi,SUNY Delhi,16,yes,518812,,,,
2020-11-05,New York,New York City,New York City,SUNY Downstate Health Sciences University,81,yes,518812,,,,
2020-11-05,New York,Saratoga,Saratoga Springs,SUNY Empire State College,27,yes,518812,,,,
2020-11-05,New York,Livingston,Geneseo,SUNY Geneseo,56,yes,518812,,,,
2020-11-05,New York,New York City,New York City,SUNY Maritime College,35,yes,518812,,,,
2020-11-05,New York,Madison,Morrisville,SUNY Morrisville,33,yes,518812,,,,
2020-11-05,New York,Ulster,New Paltz,SUNY New Paltz,52,yes,518812,,,,
2020-11-05,New York,Nassau,Old Westbury,SUNY Old Westbury,25,yes,518812,,,,
2020-11-05,New York,Otsego,Oneonta,SUNY Oneonta,730,yes,518812,,,,
2020-11-05,New York,Oswego,Oswego,SUNY Oswego,295,yes,518812,,,,
2020-11-05,New York,Clinton,Plattsburgh,SUNY Plattsburgh,42,yes,518812,,,,
2020-11-05,New York,Oneida,Utica,SUNY Polytechnic Institute,4,yes,518812,,,,
2020-11-05,New York,Westchester,Purchase,SUNY Purchase College,30,yes,518812,,,,
2020-11-05,New York,Erie,Buffalo,SUNY University at Buffalo,249,yes,518812,Completely Open,Thanksgiving,42.887691,-78.879374
2020-11-05,New York,Westchester,Valhalla,SUNY Westchester Community College,66,yes,518812,,,,
2020-11-05,New York,Chautauqua,Fredonia,SUNY at Fredonia,151,yes,518812,,,,
2020-11-05,New York,Westchester,Bronxville,Sarah Lawrence College,5,yes,518812,,,,
2020-11-05,New York,Schenectady,Schenectady,Schenectady County Community College,5,yes,518812,,,,
2020-11-05,New York,Albany,Loudonville,Siena College,84,yes,518812,,,,
2020-11-05,New York,Saratoga,Saratoga Springs,Skidmore College,7,yes,518812,,,,
2020-11-05,New York,Cattaraugus,St. Bonaventure,St. Bonaventure University,17,yes,518812,,,,
2020-11-05,New York,New York City,New York City,St. Francis College,3,yes,518812,,,,
2020-11-05,New York,Monroe,Rocheser,St. John Fisher College,101,yes,518812,,,,
2020-11-05,New York,New York City,New York City,St. John's University,36,yes,518812,,,,
2020-11-05,New York,Suffolk,Patchogue,St. Joseph's College Long Island,6,yes,518812,,,,
2020-11-05,New York,New York City,New York City,St. Joseph's College New York,5,yes,518812,,,,
2020-11-05,New York,St. Lawrence,Canton,St. Lawrence University,3,yes,518812,,,,
2020-11-05,New York,Rockland,Sparkill,St. Thomas Aquinas College,18,yes,518812,,,,
2020-11-05,New York,Suffolk,Stony Brook,Stony Brook University,524,yes,518812,Completely Open,Thanksgiving,40.925686,-73.141129
2020-11-05,New York,Suffolk,Selden,Suffolk County Community College,135,yes,518812,,,,
2020-11-05,New York,Onondaga,Syracuse,Syracuse University,257,yes,518812,Completely Open,Thanksgiving,43.047945,-76.147448
2020-11-05,New York,Albany,Albany,The College of Saint Rose,4,yes,518812,,,,
2020-11-05,New York,New York City,New York City,"The Graduate Center, CUNY",2,yes,518812,,,,
2020-11-05,New York,New York City,New York City,The New School,3,yes,518812,,,,
2020-11-05,New York,Tompkins,Dryden,Tompkins Cortland Community College,18,yes,518812,,,,
2020-11-05,New York,New York City,New York City,Touro College,17,yes,518812,,,,
2020-11-05,New York,Erie,Buffalo,Trocaire College,6,yes,518812,,,,
2020-11-05,New York,Ulster,Stone Ridge,Ulster County Community College,2,yes,518812,,,,
2020-11-05,New York,Schenectady,Schenectady,Union College,12,yes,518812,,,,
2020-11-05,New York,Nassau,Kings Point,United States Merchant Marine Academy,3,yes,518812,,,,
2020-11-05,New York,Orange,West Point,United States Military Academy West Point,109,yes,518812,,,,
2020-11-05,New York,Monroe,Rochester,University of Rochester,37,yes,518812,Completely Open,Post Finals,43.155708,-77.612547
2020-11-05,New York,Onondaga,Syracuse,Upstate Medical University,83,yes,518812,,,,
2020-11-05,New York,Oneida,Utica,Utica College,21,yes,518812,,,,
2020-11-05,New York,Dutchess,Poughkeepsie,Vassar College,38,yes,518812,,,,
2020-11-05,New York,New York City,New York City,Wagner College,17,yes,518812,,,,
2020-11-05,New York,New York City,New York City,Weill Cornell Medical College,4,yes,518812,,,,
2020-11-05,New York,Cayuga,Aurora,Wells College,0,yes,518812,,,,
2020-11-05,New York,New York City,New York City,Yeshiva University,5,yes,518812,Completely Open,Post Finals,40.713054,-74.007228
2020-11-05,North Carolina,Watauga,Boone,Appalachian State University,1115,yes,285661,,,,
2020-11-05,North Carolina,Wilson,Wilson,Barton College,108,yes,285661,,,,
2020-11-05,North Carolina,Gaston,Belmont,Belmont Abbey College,63,yes,285661,,,,
2020-11-05,North Carolina,Transylvania,Brevard,Brevard College,15,yes,285661,,,,
2020-11-05,North Carolina,Harnett,Bules Creek,Campbell University,102,yes,285661,,,,
2020-11-05,North Carolina,Mecklenburg,Charlotte,Carolinas College of Health Sciences,4,yes,285661,,,,
2020-11-05,North Carolina,Rowan,Salisbury,Catawba College,24,yes,285661,,,,
2020-11-05,North Carolina,Hertford,Murfreesboro,Chowan University,5,yes,285661,,,,
2020-11-05,North Carolina,Mecklenburg,Davidson,Davidson College,29,yes,285661,,,,
2020-11-05,North Carolina,Durham,Durham,Duke University,191,yes,285661,Completely Open,Post Finals,35.996948,-78.899023
2020-11-05,North Carolina,Durham,Durham,Durham Technical Community College,4,yes,285661,,,,
2020-11-05,North Carolina,Pitt,Greenville,East Carolina University,1434,yes,285661,,,,
2020-11-05,North Carolina,Pasquotank,Elizabeth City,Elizabeth City State University,58,yes,285661,,,,
2020-11-05,North Carolina,Alamance,Elon,Elon University,701,yes,285661,Completely Open,Thanksgiving,36.10294,-79.506717
2020-11-05,North Carolina,Cumberland,Fayetteville,Fayetteville State University,129,yes,285661,,,,
2020-11-05,North Carolina,Cleveland,Boiling Springs,Gardner-Webb University,124,yes,285661,,,,
2020-11-05,North Carolina,Guilford,Greensboro,Greensboro College,28,yes,285661,,,,
2020-11-05,North Carolina,Guilford,Greensboro,Guilford College,28,yes,285661,,,,
2020-11-05,North Carolina,Guilford,High Point,High Point University,153,yes,285661,,,,
2020-11-05,North Carolina,Mecklenburg,Charlotte,Johnson & Wales University-Charlotte,5,yes,285661,,,,
2020-11-05,North Carolina,Mecklenburg,Charlotte,Johnson C Smith University,1,yes,285661,,,,
2020-11-05,North Carolina,Avery,Banner Elk,Lees-McRae College,22,yes,285661,,,,
2020-11-05,North Carolina,Catawba,Hickory,Lenoir-Rhyne University,36,yes,285661,,,,
2020-11-05,North Carolina,Rowan,Salisbury,Livingstone College,,yes,285661,,,,
2020-11-05,North Carolina,Madison,Mars Hill,Mars Hill University,21,yes,285661,,,,
2020-11-05,North Carolina,Wake,Raleigh,Meredith College,53,yes,285661,,,,
2020-11-05,North Carolina,Cumberland,Fayetteville,Methodist University,37,yes,285661,,,,
2020-11-05,North Carolina,Buncombe,Montreat,Montreat College,27,yes,285661,,,,
2020-11-05,North Carolina,Guilford,Greensboro,North Carolina A&T State University,253,yes,285661,,,,
2020-11-05,North Carolina,Durham,Durham,North Carolina Central University,88,yes,285661,,,,
2020-11-05,North Carolina,Wake,Raleigh,North Carolina State University,1227,yes,285661,Completely Closed,Fully Remote,35.781295,-78.64167
2020-11-05,North Carolina,Nash,Rocky Mount,North Carolina Wesleyan College,41,yes,285661,,,,
2020-11-05,North Carolina,Stanly,Misenheimer,Pfeiffer University,43,yes,285661,,,,
2020-11-05,North Carolina,Mecklenburg,Charlotte,Queens University of Charlotte,0,yes,285661,,,,
2020-11-05,North Carolina,Wake,Raleigh,Saint Augustine's University,,yes,285661,,,,
2020-11-05,North Carolina,Forsyth,Winston-Salem,Salem College,0,yes,285661,,,,
2020-11-05,North Carolina,Wake,Raleigh,Shaw University,20,yes,285661,,,,
2020-11-05,North Carolina,Wayne,Mount Olive,University of Mount Olive,44,yes,285661,,,,
2020-11-05,North Carolina,Buncombe,Asheville,University of North Carolina Asheville,23,yes,285661,,,,
2020-11-05,North Carolina,Forsyth,Winston Salem,University of North Carolina School of the Arts,15,yes,285661,,,,
2020-11-05,North Carolina,New Hanover,Wilmington,University of North Carolina Wilmington,675,yes,285661,,,,
2020-11-05,North Carolina,Orange,Chapel Hill,University of North Carolina at Chapel Hill,1309,yes,285661,Completely Open,Thanksgiving,35.910262,-79.055474
2020-11-05,North Carolina,Mecklenburg,Charlotte,University of North Carolina at Charlotte,526,yes,285661,,,,
2020-11-05,North Carolina,Guilford,Greensboro,University of North Carolina at Greensboro,200,yes,285661,,,,
2020-11-05,North Carolina,Robeson,Pembroke,University of North Carolina at Pembroke,398,yes,285661,,,,
2020-11-05,North Carolina,Forsyth,Winston-Salem,Wake Forest University,378,yes,285661,Completely Open,Fully Remote,36.096261,-80.243735
2020-11-05,North Carolina,Wake,Raleigh,Wake Technical Community College,39,yes,285661,,,,
2020-11-05,North Carolina,Buncombe,Swannanoa,Warren Wilson College,1,yes,285661,,,,
2020-11-05,North Carolina,Jackson,Cullowhee,Western Carolina University,337,yes,285661,,,,
2020-11-05,North Carolina,Wake,Raleigh,William Peace University,23,yes,285661,,,,
2020-11-05,North Carolina,Union,Wingate,Wingate University,82,yes,285661,,,,
2020-11-05,North Carolina,Forsyth,Winston-Salem,Winston-Salem State University,57,yes,285661,,,,
2020-11-05,North Dakota,Burleigh,Bismarck,Bismarck State College,161,no,49837,,,,
2020-11-05,North Dakota,Bottineau,Bottineau,Dakota College at Bottineau,46,no,49837,,,,
2020-11-05,North Dakota,Stark,Dickinson,Dickinson State University,96,no,49837,,,,
2020-11-05,North Dakota,Ramsey,Devils Lake,Lake Region State College,42,no,49837,,,,
2020-11-05,North Dakota,Traill,Mayville,Mayville State University,28,no,49837,,,,
2020-11-05,North Dakota,Ward,Minot,Minot State University,369,no,49837,,,,
2020-11-05,North Dakota,Richland,Wahpeton,North Dakota State College of Science,122,no,49837,,,,
2020-11-05,North Dakota,Cass,Fargo,North Dakota State University,504,no,49837,,,,
2020-11-05,North Dakota,Mountrail,New Town,Nueta Hidatsa Sahnish College,,no,49837,,,,
2020-11-05,North Dakota,Sioux,Fort Yates,Sitting Bull College,12,no,49837,,,,
2020-11-05,North Dakota,Burleigh,Bismarck,University of Mary,,no,49837,,,,
2020-11-05,North Dakota,Grand Forks,Grand Forks,University of North Dakota,1356,no,49837,,,,
2020-11-05,North Dakota,Barnes,Valley City,Valley City State University,49,no,49837,,,,
2020-11-05,North Dakota,Williams,Williston,Williston State College,104,no,49837,,,,
2020-11-05,Ohio,Montgomery,Dayton,Air Force Institute of Technology-Graduate School of Engineering & Management,,yes,235170,,,,
2020-11-05,Ohio,Ashland,Ashland,Ashland University,40,yes,235170,,,,
2020-11-05,Ohio,Cuyahoga,Berea,Baldwin Wallace University,53,yes,235170,,,,
2020-11-05,Ohio,Allen,Bluffton,Bluffton University,2,yes,235170,,,,
2020-11-05,Ohio,Wood,Bowling Green,Bowling Green State University,555,yes,235170,,,,
2020-11-05,Ohio,Erie,Huron,Bowling Green State University Firelands,4,yes,235170,,,,
2020-11-05,Ohio,Franklin,Columbus,Capital University,6,yes,235170,,,,
2020-11-05,Ohio,Cuyahoga,Cleveland,Case Western Reserve University,62,yes,235170,Completely Open,Fully Remote,41.505546,-81.6915
2020-11-05,Ohio,Greene,Cedarville,Cedarville University,28,yes,235170,,,,
2020-11-05,Ohio,Greene,Wilberforce,Central State University,23,yes,235170,,,,
2020-11-05,Ohio,Clark,Springfield,Clark State Community College,,yes,235170,,,,
2020-11-05,Ohio,Cuyahoga,Cleveland,Cleveland State University,8,yes,235170,,,,
2020-11-05,Ohio,Franklin,Columbus,Columbus College of Art and Design,1,yes,235170,,,,
2020-11-05,Ohio,Cuyahoga,Cleveland,Cuyahoga Community College District,19,yes,235170,,,,
2020-11-05,Ohio,Defiance,Defiance,Defiance College,69,yes,235170,,,,
2020-11-05,Ohio,Licking,Granville,Denison University,10,yes,235170,,,,
2020-11-05,Ohio,Jefferson,Steubenville,Franciscan University of Steubenville,27,yes,235170,,,,
2020-11-05,Ohio,Seneca,Tiffin,Heidelberg University,65,yes,235170,,,,
2020-11-05,Ohio,Portage,Hiram,Hiram College,13,yes,235170,,,,
2020-11-05,Ohio,Cuyahoga,University Heights,John Carroll University,122,yes,235170,,,,
2020-11-05,Ohio,Portage,Kent,Kent State University,404,yes,235170,,,,
2020-11-05,Ohio,Geauga,Burton,Kent State University Geauga Campus,0,yes,235170,,,,
2020-11-05,Ohio,Ashtabula,Ashtabula,Kent State University at Ashtabula,0,yes,235170,,,,
2020-11-05,Ohio,Columbiana,East Liverpool,Kent State University at East Liverpool,0,yes,235170,,,,
2020-11-05,Ohio,Columbiana,Salem,Kent State University at Salem,0,yes,235170,,,,
2020-11-05,Ohio,Stark,North Canton,Kent State University at Stark,0,yes,235170,,,,
2020-11-05,Ohio,Trumbull,Warren,Kent State University at Trumbull,0,yes,235170,,,,
2020-11-05,Ohio,Tuscarawas,New Philadelphia,Kent State University at Tuscarawas,0,yes,235170,,,,
2020-11-05,Ohio,Knox,Gambier,Kenyon College,1,yes,235170,,,,
2020-11-05,Ohio,Lake,Painesville,Lake Erie College,15,yes,235170,,,,
2020-11-05,Ohio,Lorain,Elyria,Lorain County Community College,0,yes,235170,,,,
2020-11-05,Ohio,Stark,Canton,Malone University,33,yes,235170,,,,
2020-11-05,Ohio,Washington,Marietta,Marietta College,53,yes,235170,,,,
2020-11-05,Ohio,Butler,Oxford,Miami University (Ohio),2248,yes,235170,,,,
2020-11-05,Ohio,Hamilton,Cincinnati,Mount Saint Joseph University,12,yes,235170,,,,
2020-11-05,Ohio,Muskingum,New Concord,Muskingum University,5,yes,235170,,,,
2020-11-05,Ohio,Richland,Mansfield,North Central State College,,yes,235170,,,,
2020-11-05,Ohio,Portage,Rootstown,Northeast Ohio Medical University,12,yes,235170,,,,
2020-11-05,Ohio,Cuyahoga,Cleveland,Notre Dame College,23,yes,235170,,,,
2020-11-05,Ohio,Lorain,Oberlin,Oberlin College,19,yes,235170,,,,
2020-11-05,Ohio,Franklin,Columbus,Ohio Dominican University,81,yes,235170,,,,
2020-11-05,Ohio,Hardin,Ada,Ohio Northern University,51,yes,235170,,,,
2020-11-05,Ohio,Franklin,Columbus,Ohio State University,3711,yes,235170,Completely Open,Thanksgiving,39.962649,-82.996216
2020-11-05,Ohio,Athens,Athens,Ohio University,604,yes,235170,,,,
2020-11-05,Ohio,Ross,Chillicothe,Ohio University-Chillicothe,1,yes,235170,,,,
2020-11-05,Ohio,Belmont,St. Clairesville,Ohio University-Eastern,1,yes,235170,,,,
2020-11-05,Ohio,Fairfield,Lancaster,Ohio University-Lancaster,1,yes,235170,,,,
2020-11-05,Ohio,Lawrence,Irontown,Ohio University-Southern,5,yes,235170,,,,
2020-11-05,Ohio,Muskingum,Zanesville,Ohio University-Zanesville,4,yes,235170,,,,
2020-11-05,Ohio,Delaware,Delaware,Ohio Wesleyan University,125,yes,235170,,,,
2020-11-05,Ohio,Franklin,Westerville,Otterbein University,73,yes,235170,,,,
2020-11-05,Ohio,Scioto,Portsmouth,Shawnee State University,47,yes,235170,,,,
2020-11-05,Ohio,Montgomery,Dayton,Sinclair Community College,24,yes,235170,,,,
2020-11-05,Ohio,Sandusky,Fremont,Terra State Community College,12,yes,235170,,,,
2020-11-05,Ohio,Wayne,Wooster,The College of Wooster,24,yes,235170,,,,
2020-11-05,Ohio,Hancock,Findlay,The University of Findlay,81,yes,235170,,,,
2020-11-05,Ohio,Seneca,Tiffin,Tiffin University,54,yes,235170,,,,
2020-11-05,Ohio,Summit,Akron,University of Akron,119,yes,235170,,,,
2020-11-05,Ohio,Hamilton,Cincinnati,University of Cincinnati,854,yes,235170,,,,
2020-11-05,Ohio,Hamilton,Blue Ash,University of Cincinnati-Blue Ash College,,yes,235170,,,,
2020-11-05,Ohio,Montgomery,Dayton,University of Dayton,1455,yes,235170,,,,
2020-11-05,Ohio,Stark,Alliance,University of Mount Union,79,yes,235170,,,,
2020-11-05,Ohio,Lucas,Toledo,University of Toledo,421,yes,235170,,,,
2020-11-05,Ohio,Cuyahoga,Pepper Pike,Ursuline College,7,yes,235170,,,,
2020-11-05,Ohio,Stark,North Canton,Walsh University,44,yes,235170,,,,
2020-11-05,Ohio,Clinton,Wilmington,Wilmington College,10,yes,235170,,,,
2020-11-05,Ohio,Clark,Springfield,Wittenberg University,186,yes,235170,,,,
2020-11-05,Ohio,Montgomery,Dayton,Wright State University,76,yes,235170,,,,
2020-11-05,Ohio,Mercer,Celina,Wright State University-Lake Campus,1,yes,235170,,,,
2020-11-05,Ohio,Hamilton,Cincinnati,Xavier University,45,yes,235170,,,,
2020-11-05,Ohio,Mahoning,Youngstown,Youngstown State University,43,yes,235170,,,,
2020-11-05,Oklahoma,Comanche,Lawton,Cameron University,92,no,129873,,,,
2020-11-05,Oklahoma,Pontotoc,Ada,East Central University,10,no,129873,,,,
2020-11-05,Oklahoma,Logan,Langston,Langston University,36,no,129873,,,,
2020-11-05,Oklahoma,Cherokee,Tahlequah,Northeastern State University,110,no,129873,,,,
2020-11-05,Oklahoma,Kay,Tonkawa,Northern Oklahoma College,118,no,129873,,,,
2020-11-05,Oklahoma,Woods,Alva,Northwestern Oklahoma State University,19,no,129873,,,,
2020-11-05,Oklahoma,Pottawatomie,Shawnee,Oklahoma Baptist University,,no,129873,,,,
2020-11-05,Oklahoma,Oklahoma,Edmond,Oklahoma Christian University,137,no,129873,,,,
